trial,GB_condition,subject,ID,timeout,rt,room1,room2,action,chosenroom,gold,bomb,Gtrials
39,false,3,08jos05kd4o9ze7ns929qyaa,false,442,7,9,1,9,0.0,19.75,0
40,false,3,08jos05kd4o9ze7ns929qyaa,false,699,1,6,1,6,0.0,20.416666666666668,0
41,false,3,08jos05kd4o9ze7ns929qyaa,false,365,8,6,0,8,0.0,21.166666666666668,0
42,false,3,08jos05kd4o9ze7ns929qyaa,false,634,6,2,0,6,0.0,21.833333333333336,0
43,false,3,08jos05kd4o9ze7ns929qyaa,false,894,9,0,0,9,0.0,21.75,0
44,false,3,08jos05kd4o9ze7ns929qyaa,false,2249,6,5,0,6,0.0,22.416666666666668,0
45,false,3,08jos05kd4o9ze7ns929qyaa,false,449,1,7,0,1,0.0,22.916666666666668,0
46,false,3,08jos05kd4o9ze7ns929qyaa,false,342,5,2,0,5,0.0,23.416666666666668,0
47,false,3,08jos05kd4o9ze7ns929qyaa,false,640,7,1,1,1,0.0,23.916666666666668,0
48,false,3,08jos05kd4o9ze7ns929qyaa,false,367,0,1,0,0,0.0,23.916666666666668,0
49,false,3,08jos05kd4o9ze7ns929qyaa,false,382,2,6,0,2,0.0,24.416666666666668,0
50,false,3,08jos05kd4o9ze7ns929qyaa,false,2057,5,9,0,5,0.0,24.5,0
51,false,3,08jos05kd4o9ze7ns929qyaa,false,543,1,8,0,1,0.0,25.0,0
52,false,3,08jos05kd4o9ze7ns929qyaa,false,465,5,4,0,5,0.0,25.5,0
53,false,3,08jos05kd4o9ze7ns929qyaa,false,310,9,2,0,9,0.0,26.25,0
54,false,3,08jos05kd4o9ze7ns929qyaa,false,517,2,5,0,2,0.0,26.75,0
55,false,3,08jos05kd4o9ze7ns929qyaa,false,2351,2,8,0,2,0.0,27.25,0
56,false,3,08jos05kd4o9ze7ns929qyaa,false,348,0,8,0,0,0.0,27.25,0
57,false,3,08jos05kd4o9ze7ns929qyaa,false,1154,4,9,0,4,0.0,27.75,0
58,false,3,08jos05kd4o9ze7ns929qyaa,false,369,4,0,0,4,0.0,28.5,0
59,false,3,08jos05kd4o9ze7ns929qyaa,false,434,4,6,0,4,0.0,29.25,0
60,false,3,08jos05kd4o9ze7ns929qyaa,false,428,6,9,0,6,0.0,29.916666666666668,0
61,false,3,08jos05kd4o9ze7ns929qyaa,false,408,8,1,0,8,0.0,30.666666666666668,0
62,false,3,08jos05kd4o9ze7ns929qyaa,false,346,7,8,0,7,0.0,31.291666666666668,0
63,false,3,08jos05kd4o9ze7ns929qyaa,false,369,9,7,0,9,0.0,32.04166666666667,0
64,false,3,08jos05kd4o9ze7ns929qyaa,false,1315,4,8,1,8,0.0,32.75,0
65,false,3,08jos05kd4o9ze7ns929qyaa,false,112,9,6,1,6,0.0,33.416666666666664,0
66,false,3,08jos05kd4o9ze7ns929qyaa,false,354,7,0,1,0,0.0,33.416666666666664,0
67,false,3,08jos05kd4o9ze7ns929qyaa,false,704,5,1,1,1,0.0,33.916666666666664,0
68,false,3,08jos05kd4o9ze7ns929qyaa,false,462,8,9,1,9,0.0,34.666666666666664,0
