trial,GB_condition,subject,ID,timeout,rt,room1,room2,action,chosenroom,gold,bomb,Gtrials
70,true,57,6u2ttyl79s0dld51lul8j3cp,false,1731,6,0,1,0,44.25,0.0,1
71,true,57,6u2ttyl79s0dld51lul8j3cp,false,1451,9,4,1,4,45.25,0.0,1
72,true,57,6u2ttyl79s0dld51lul8j3cp,false,2624,8,4,0,8,45.5,0.0,1
1,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,7569,2,0,0,2,0.5,0.0,1
2,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,5994,9,4,0,9,0.75,0.0,1
3,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,3827,6,4,0,6,1.0833333333333333,0.0,1
4,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,4702,1,5,1,5,1.5833333333333333,0.0,1
5,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,6118,5,2,0,5,2.083333333333333,0.0,1
6,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,5409,7,4,1,4,2.333333333333333,0.0,1
7,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2704,6,8,1,8,2.583333333333333,0.0,1
8,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,4315,4,1,0,4,3.25,0.0,1
9,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,4676,4,6,0,4,3.5,0.0,1
10,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,4561,0,1,1,1,4.0,0.0,1
11,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1493,9,8,1,8,4.25,0.0,1
12,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2412,0,5,1,5,4.75,0.0,1
13,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2462,7,6,1,6,5.083333333333333,0.0,1
14,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1597,9,6,1,6,5.416666666666666,0.0,1
15,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,6058,4,0,0,4,6.25,0.0,1
16,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,3360,0,4,1,4,6.5,0.0,1
17,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2100,5,1,0,5,7.0,0.0,1
18,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1992,7,5,1,5,7.5,0.0,1
19,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2099,6,0,0,6,7.833333333333333,0.0,1
20,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1803,8,1,0,8,8.083333333333332,0.0,1
21,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2211,1,2,1,2,8.583333333333332,0.0,1
22,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,4419,2,6,0,2,9.5,0.0,1
23,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2721,9,2,1,2,10.0,0.0,1
24,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2403,4,2,1,2,10.5,0.0,1
25,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2136,7,9,0,7,10.875,0.0,1
26,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1816,9,5,1,5,11.375,0.0,1
27,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2088,5,4,0,5,11.875,0.0,1
28,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1649,2,4,0,2,12.375,0.0,1
29,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,5868,1,0,0,1,13.5,0.0,1
30,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2338,1,9,0,1,14.0,0.0,1
31,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1066,2,8,0,2,14.5,0.0,1
32,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1285,1,7,0,1,15.0,0.0,1
33,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1015,4,9,0,4,15.25,0.0,1
34,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1083,2,7,0,2,15.75,0.0,1
35,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1495,8,0,0,8,16.0,0.0,1
36,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2290,5,0,0,5,16.5,0.0,1
37,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,909,6,5,0,6,16.833333333333332,0.0,1
38,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1069,2,5,0,2,17.333333333333332,0.0,1
39,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1458,4,7,0,4,17.583333333333332,0.0,1
40,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1163,6,1,0,6,17.916666666666664,0.0,1
41,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2690,0,6,1,6,18.249999999999996,0.0,1
42,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1432,8,2,1,2,18.749999999999996,0.0,1
43,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,3150,6,2,1,2,19.5,0.0,1
44,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1368,7,2,1,2,20.0,0.0,1
45,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,3136,5,6,0,5,20.5,0.0,1
46,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1863,1,4,1,4,20.75,0.0,1
47,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1869,9,1,1,1,21.25,0.0,1
48,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,7338,4,5,1,5,21.75,0.0,1
49,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2035,8,7,0,8,22.0,0.0,1
50,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,3081,9,0,0,9,22.25,0.0,1
51,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,942,5,8,0,5,22.75,0.0,1
52,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1800,8,6,0,8,23.0,0.0,1
53,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1258,8,9,0,8,23.25,0.0,1
54,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2157,1,6,1,6,23.583333333333332,0.0,1
55,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1896,2,9,0,2,24.083333333333332,0.0,1
56,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,3074,7,0,1,0,25.083333333333332,0.0,1
57,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2669,6,7,0,6,26.333333333333332,0.0,1
58,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1779,8,4,0,8,26.583333333333332,0.0,1
59,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1150,5,9,0,5,27.083333333333332,0.0,1
60,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1880,0,2,1,2,27.583333333333332,0.0,1
61,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2360,0,9,0,0,28.583333333333332,0.0,1
62,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1264,2,1,0,2,29.083333333333332,0.0,1
63,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1178,6,9,0,6,29.416666666666664,0.0,1
64,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,4605,4,8,0,4,30.25,0.0,1
65,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,989,8,5,0,8,30.5,0.0,1
66,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2203,0,7,1,7,30.875,0.0,1
67,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1062,9,7,1,7,31.25,0.0,1
68,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,1227,1,8,1,8,31.5,0.0,1
69,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,917,0,8,1,8,31.75,0.0,1
70,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,883,7,8,1,8,32.0,0.0,1
71,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,2683,7,1,0,7,32.375,0.0,1
72,true,58,6v0x0pd0cgqrl8dlr4iqmsmw,false,957,5,7,0,5,32.875,0.0,1
73,false,59,70sue9g8ijqoxcge4z9enapi,false,2970,4,1,0,4,0.25,29.166666666666668,1
74,false,59,70sue9g8ijqoxcge4z9enapi,false,2276,6,4,0,6,0.5833333333333333,29.166666666666668,1
75,false,59,70sue9g8ijqoxcge4z9enapi,false,1369,9,5,1,5,1.0833333333333333,29.166666666666668,1
76,false,59,70sue9g8ijqoxcge4z9enapi,false,1137,0,6,0,0,2.083333333333333,29.166666666666668,1
77,false,59,70sue9g8ijqoxcge4z9enapi,false,2146,5,4,0,5,2.583333333333333,29.166666666666668,1
78,false,59,70sue9g8ijqoxcge4z9enapi,false,1540,5,0,1,0,3.583333333333333,29.166666666666668,1
79,false,59,70sue9g8ijqoxcge4z9enapi,false,2104,1,2,1,2,4.083333333333333,29.166666666666668,1
80,false,59,70sue9g8ijqoxcge4z9enapi,false,2526,2,5,0,2,5.5,29.166666666666668,1
81,false,59,70sue9g8ijqoxcge4z9enapi,false,1199,0,5,0,0,6.5,29.166666666666668,1
82,false,59,70sue9g8ijqoxcge4z9enapi,false,1506,8,2,0,8,6.75,29.166666666666668,1
83,false,59,70sue9g8ijqoxcge4z9enapi,false,2117,2,1,1,1,7.25,29.166666666666668,1
84,false,59,70sue9g8ijqoxcge4z9enapi,false,1332,9,8,1,8,7.5,29.166666666666668,1
85,false,59,70sue9g8ijqoxcge4z9enapi,false,1409,5,8,1,8,7.75,29.166666666666668,1
86,false,59,70sue9g8ijqoxcge4z9enapi,false,2372,7,6,1,6,8.083333333333334,29.166666666666668,1
87,false,59,70sue9g8ijqoxcge4z9enapi,false,1900,9,2,1,2,9.5,29.166666666666668,1
88,false,59,70sue9g8ijqoxcge4z9enapi,false,2674,5,2,1,2,10.0,29.166666666666668,1
89,false,59,70sue9g8ijqoxcge4z9enapi,false,2379,7,9,0,7,10.375,29.166666666666668,1
90,false,59,70sue9g8ijqoxcge4z9enapi,false,2551,7,4,1,4,10.625,29.166666666666668,1
91,false,59,70sue9g8ijqoxcge4z9enapi,false,1568,7,8,1,8,10.875,29.166666666666668,1
92,false,59,70sue9g8ijqoxcge4z9enapi,false,2159,1,7,0,1,11.375,29.166666666666668,1
93,false,59,70sue9g8ijqoxcge4z9enapi,false,1441,1,9,0,1,11.875,29.166666666666668,1
94,false,59,70sue9g8ijqoxcge4z9enapi,false,2129,6,9,0,6,12.333333333333334,29.166666666666668,1
95,false,59,70sue9g8ijqoxcge4z9enapi,false,2643,4,7,1,7,12.708333333333334,29.166666666666668,1
96,false,59,70sue9g8ijqoxcge4z9enapi,false,1538,9,0,1,0,13.708333333333334,29.166666666666668,1
97,false,59,70sue9g8ijqoxcge4z9enapi,false,1309,8,9,0,8,13.958333333333334,29.166666666666668,1
98,false,59,70sue9g8ijqoxcge4z9enapi,false,2301,1,4,0,1,14.458333333333334,29.166666666666668,1
99,false,59,70sue9g8ijqoxcge4z9enapi,false,2718,2,6,1,6,14.791666666666668,29.166666666666668,1
100,false,59,70sue9g8ijqoxcge4z9enapi,false,1861,5,1,1,1,15.291666666666668,29.166666666666668,1
101,false,59,70sue9g8ijqoxcge4z9enapi,false,1465,9,1,1,1,16.5,29.166666666666668,1
102,false,59,70sue9g8ijqoxcge4z9enapi,false,1539,8,5,0,8,16.75,29.166666666666668,1
103,false,59,70sue9g8ijqoxcge4z9enapi,false,1473,2,0,1,0,17.75,29.166666666666668,1
104,false,59,70sue9g8ijqoxcge4z9enapi,false,2407,4,6,0,4,18.0,29.166666666666668,1
105,false,59,70sue9g8ijqoxcge4z9enapi,false,914,8,0,1,0,19.0,29.166666666666668,1
106,false,59,70sue9g8ijqoxcge4z9enapi,false,1481,0,7,0,0,20.0,29.166666666666668,1
107,false,59,70sue9g8ijqoxcge4z9enapi,false,1014,0,9,0,0,21.0,29.166666666666668,1
108,false,59,70sue9g8ijqoxcge4z9enapi,false,1298,4,0,1,0,22.0,29.166666666666668,1
109,false,59,70sue9g8ijqoxcge4z9enapi,false,2311,6,7,0,6,22.333333333333332,29.166666666666668,1
110,false,59,70sue9g8ijqoxcge4z9enapi,false,991,7,0,1,0,23.333333333333332,29.166666666666668,1
111,false,59,70sue9g8ijqoxcge4z9enapi,false,1374,0,1,0,0,24.333333333333332,29.166666666666668,1
112,false,59,70sue9g8ijqoxcge4z9enapi,false,2111,4,2,1,2,24.833333333333332,29.166666666666668,1
113,false,59,70sue9g8ijqoxcge4z9enapi,false,2381,9,4,1,4,25.083333333333332,29.166666666666668,1
114,false,59,70sue9g8ijqoxcge4z9enapi,false,2338,5,6,0,5,25.583333333333332,29.166666666666668,1
115,false,59,70sue9g8ijqoxcge4z9enapi,false,2104,7,1,1,1,26.5,29.166666666666668,1
116,false,59,70sue9g8ijqoxcge4z9enapi,false,2395,6,2,1,2,27.0,29.166666666666668,1
117,false,59,70sue9g8ijqoxcge4z9enapi,false,1363,4,8,1,8,27.25,29.166666666666668,1
118,false,59,70sue9g8ijqoxcge4z9enapi,false,1384,5,9,0,5,27.75,29.166666666666668,1
119,false,59,70sue9g8ijqoxcge4z9enapi,false,1396,8,4,0,8,28.0,29.166666666666668,1
120,false,59,70sue9g8ijqoxcge4z9enapi,false,2148,1,5,1,5,28.5,29.166666666666668,1
121,false,59,70sue9g8ijqoxcge4z9enapi,false,2143,1,6,0,1,29.0,29.166666666666668,1
122,false,59,70sue9g8ijqoxcge4z9enapi,false,2460,2,7,0,2,29.5,29.166666666666668,1
123,false,59,70sue9g8ijqoxcge4z9enapi,false,2227,6,1,0,6,29.833333333333332,29.166666666666668,1
124,false,59,70sue9g8ijqoxcge4z9enapi,false,1814,7,5,1,5,30.333333333333332,29.166666666666668,1
125,false,59,70sue9g8ijqoxcge4z9enapi,false,1595,6,8,1,8,30.583333333333332,29.166666666666668,1
126,false,59,70sue9g8ijqoxcge4z9enapi,false,2036,7,2,1,2,31.083333333333332,29.166666666666668,1
127,false,59,70sue9g8ijqoxcge4z9enapi,false,1444,9,7,1,7,31.458333333333332,29.166666666666668,1
128,false,59,70sue9g8ijqoxcge4z9enapi,false,1625,1,8,1,8,31.708333333333332,29.166666666666668,1
129,false,59,70sue9g8ijqoxcge4z9enapi,false,1641,8,7,0,8,32.25,29.166666666666668,1
130,false,59,70sue9g8ijqoxcge4z9enapi,false,1694,9,6,1,6,32.583333333333336,29.166666666666668,1
131,false,59,70sue9g8ijqoxcge4z9enapi,false,1189,0,4,0,0,33.583333333333336,29.166666666666668,1
132,false,59,70sue9g8ijqoxcge4z9enapi,false,850,6,0,1,0,34.583333333333336,29.166666666666668,1
133,false,59,70sue9g8ijqoxcge4z9enapi,false,1193,1,0,1,0,35.583333333333336,29.166666666666668,1
134,false,59,70sue9g8ijqoxcge4z9enapi,false,1646,2,9,0,2,36.083333333333336,29.166666666666668,1
135,false,59,70sue9g8ijqoxcge4z9enapi,false,1534,0,2,0,0,37.083333333333336,29.166666666666668,1
136,false,59,70sue9g8ijqoxcge4z9enapi,false,1527,8,1,0,8,38.25,29.166666666666668,1
137,false,59,70sue9g8ijqoxcge4z9enapi,false,1693,2,8,1,8,38.5,29.166666666666668,1
138,false,59,70sue9g8ijqoxcge4z9enapi,false,1107,0,8,0,0,39.5,29.166666666666668,1
139,false,59,70sue9g8ijqoxcge4z9enapi,false,1709,8,6,0,8,39.75,29.166666666666668,1
140,false,59,70sue9g8ijqoxcge4z9enapi,false,2413,4,9,0,4,40.0,29.166666666666668,1
141,false,59,70sue9g8ijqoxcge4z9enapi,false,2369,4,5,1,5,40.5,29.166666666666668,1
142,false,59,70sue9g8ijqoxcge4z9enapi,false,2004,5,7,0,5,41.0,29.166666666666668,1
143,false,59,70sue9g8ijqoxcge4z9enapi,false,2074,2,4,0,2,41.5,29.166666666666668,1
144,false,59,70sue9g8ijqoxcge4z9enapi,false,2899,6,5,0,6,41.833333333333336,29.166666666666668,1
73,false,60,72u4uqmcxn1pbvsul6x0d90n,false,6420,8,6,0,8,0.25,27.0,1
74,false,60,72u4uqmcxn1pbvsul6x0d90n,false,4571,9,4,1,4,0.5,27.0,1
75,false,60,72u4uqmcxn1pbvsul6x0d90n,false,5308,4,5,1,5,1.0,27.0,1
76,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3675,7,8,1,8,1.25,27.0,1
77,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2550,9,8,1,8,1.5,27.0,1
78,false,60,72u4uqmcxn1pbvsul6x0d90n,false,6386,6,8,0,6,1.8333333333333333,27.0,1
79,false,60,72u4uqmcxn1pbvsul6x0d90n,false,5795,1,2,1,2,2.333333333333333,27.0,1
80,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3670,1,9,0,1,3.5,27.0,1
81,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3837,5,6,0,5,4.0,27.0,1
82,false,60,72u4uqmcxn1pbvsul6x0d90n,false,4003,9,6,1,6,4.333333333333333,27.0,1
83,false,60,72u4uqmcxn1pbvsul6x0d90n,false,4190,7,6,1,6,4.666666666666666,27.0,1
84,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3940,8,2,1,2,5.166666666666666,27.0,1
85,false,60,72u4uqmcxn1pbvsul6x0d90n,false,5089,2,6,0,2,5.666666666666666,27.0,1
86,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2659,5,0,1,0,6.666666666666666,27.0,1
87,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3682,2,9,0,2,7.5,27.0,1
88,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3687,4,1,1,1,8.0,27.0,1
89,false,60,72u4uqmcxn1pbvsul6x0d90n,false,6352,4,9,0,4,8.25,27.0,1
90,false,60,72u4uqmcxn1pbvsul6x0d90n,false,1822,5,8,0,5,8.75,27.0,1
91,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3143,7,1,1,1,9.25,27.0,1
92,false,60,72u4uqmcxn1pbvsul6x0d90n,false,5590,7,4,0,7,9.625,27.0,1
93,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2163,0,4,0,0,10.625,27.0,1
94,false,60,72u4uqmcxn1pbvsul6x0d90n,false,8573,1,5,0,1,11.5,27.0,1
95,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2284,8,5,1,5,12.0,27.0,1
96,false,60,72u4uqmcxn1pbvsul6x0d90n,false,9885,2,5,0,2,12.5,27.0,1
97,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3773,5,9,0,5,13.0,27.0,1
98,false,60,72u4uqmcxn1pbvsul6x0d90n,false,4875,5,4,0,5,13.5,27.0,1
99,false,60,72u4uqmcxn1pbvsul6x0d90n,false,1825,9,5,1,5,14.0,27.0,1
100,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2780,8,0,1,0,15.0,27.0,1
101,false,60,72u4uqmcxn1pbvsul6x0d90n,false,4877,7,5,1,5,15.5,27.0,1
102,false,60,72u4uqmcxn1pbvsul6x0d90n,false,4705,1,4,0,1,16.0,27.0,1
103,false,60,72u4uqmcxn1pbvsul6x0d90n,false,1945,6,9,0,6,16.333333333333332,27.0,1
104,false,60,72u4uqmcxn1pbvsul6x0d90n,false,1835,0,8,0,0,17.333333333333332,27.0,1
105,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2696,2,1,1,1,17.833333333333332,27.0,1
106,false,60,72u4uqmcxn1pbvsul6x0d90n,false,4215,1,6,0,1,18.333333333333332,27.0,1
107,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3461,1,0,1,0,19.333333333333332,27.0,1
108,false,60,72u4uqmcxn1pbvsul6x0d90n,false,7032,4,6,1,6,20.333333333333332,27.0,1
109,false,60,72u4uqmcxn1pbvsul6x0d90n,false,6905,2,7,0,2,20.833333333333332,27.0,1
110,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2577,2,4,0,2,21.333333333333332,27.0,1
111,false,60,72u4uqmcxn1pbvsul6x0d90n,false,1557,9,0,1,0,22.333333333333332,27.0,1
112,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3704,6,1,1,1,22.833333333333332,27.0,1
113,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3244,0,6,0,0,23.833333333333332,27.0,1
114,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3142,9,2,1,2,24.333333333333332,27.0,1
115,false,60,72u4uqmcxn1pbvsul6x0d90n,false,5077,8,7,0,8,25.25,27.0,1
116,false,60,72u4uqmcxn1pbvsul6x0d90n,false,6627,4,7,1,7,25.625,27.0,1
117,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2372,0,2,0,0,26.625,27.0,1
118,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2786,0,5,0,0,27.625,27.0,1
119,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2346,0,9,0,0,28.625,27.0,1
120,false,60,72u4uqmcxn1pbvsul6x0d90n,false,4597,5,1,1,1,29.125,27.0,1
121,false,60,72u4uqmcxn1pbvsul6x0d90n,false,6590,6,4,0,6,29.458333333333332,27.0,1
122,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3567,2,8,0,2,30.5,27.0,1
123,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2246,1,8,0,1,31.0,27.0,1
124,false,60,72u4uqmcxn1pbvsul6x0d90n,false,4912,4,2,1,2,31.5,27.0,1
125,false,60,72u4uqmcxn1pbvsul6x0d90n,false,1784,6,0,1,0,32.5,27.0,1
126,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3054,7,9,0,7,32.875,27.0,1
127,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2389,8,9,0,8,33.125,27.0,1
128,false,60,72u4uqmcxn1pbvsul6x0d90n,true,-1,6,5,-1,-1,33.125,27.0,1
129,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2375,0,1,0,0,35.0,27.0,1
130,false,60,72u4uqmcxn1pbvsul6x0d90n,false,1313,4,0,1,0,36.0,27.0,1
131,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2840,5,2,0,5,36.5,27.0,1
132,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3200,8,4,0,8,36.75,27.0,1
133,false,60,72u4uqmcxn1pbvsul6x0d90n,false,6013,6,2,1,2,37.25,27.0,1
134,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2234,8,1,1,1,37.75,27.0,1
135,false,60,72u4uqmcxn1pbvsul6x0d90n,false,5941,1,7,0,1,38.25,27.0,1
136,false,60,72u4uqmcxn1pbvsul6x0d90n,false,1846,9,1,1,1,39.5,27.0,1
137,false,60,72u4uqmcxn1pbvsul6x0d90n,false,7829,6,7,0,6,39.833333333333336,27.0,1
138,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2661,2,0,1,0,40.833333333333336,27.0,1
139,false,60,72u4uqmcxn1pbvsul6x0d90n,false,6781,7,2,1,2,41.333333333333336,27.0,1
140,false,60,72u4uqmcxn1pbvsul6x0d90n,false,6314,4,8,1,8,41.583333333333336,27.0,1
141,false,60,72u4uqmcxn1pbvsul6x0d90n,false,8537,5,7,0,5,42.083333333333336,27.0,1
142,false,60,72u4uqmcxn1pbvsul6x0d90n,false,2768,9,7,1,7,42.458333333333336,27.0,1
143,false,60,72u4uqmcxn1pbvsul6x0d90n,false,3577,0,7,0,0,44.0,27.0,1
144,false,60,72u4uqmcxn1pbvsul6x0d90n,false,1043,7,0,1,0,45.0,27.0,1
73,false,61,7cttebe5hzo2kscvv4pim4jj,false,8208,0,2,0,0,1.0,35.625,1
74,false,61,7cttebe5hzo2kscvv4pim4jj,false,851,8,7,1,7,1.375,35.625,1
75,false,61,7cttebe5hzo2kscvv4pim4jj,false,694,0,4,0,0,2.375,35.625,1
76,false,61,7cttebe5hzo2kscvv4pim4jj,false,1280,0,1,0,0,3.375,35.625,1
77,false,61,7cttebe5hzo2kscvv4pim4jj,false,740,6,2,1,2,3.875,35.625,1
78,false,61,7cttebe5hzo2kscvv4pim4jj,false,1534,4,1,0,4,4.125,35.625,1
79,false,61,7cttebe5hzo2kscvv4pim4jj,false,590,4,0,1,0,5.125,35.625,1
80,false,61,7cttebe5hzo2kscvv4pim4jj,false,3344,7,9,1,9,6.25,35.625,1
81,false,61,7cttebe5hzo2kscvv4pim4jj,false,656,1,6,0,1,6.75,35.625,1
82,false,61,7cttebe5hzo2kscvv4pim4jj,false,1117,8,6,1,6,7.083333333333333,35.625,1
83,false,61,7cttebe5hzo2kscvv4pim4jj,false,833,5,6,0,5,7.583333333333333,35.625,1
84,false,61,7cttebe5hzo2kscvv4pim4jj,false,958,4,2,1,2,8.083333333333332,35.625,1
85,false,61,7cttebe5hzo2kscvv4pim4jj,false,740,2,1,0,2,8.583333333333332,35.625,1
86,false,61,7cttebe5hzo2kscvv4pim4jj,false,818,6,4,1,4,8.833333333333332,35.625,1
87,false,61,7cttebe5hzo2kscvv4pim4jj,false,1100,7,0,0,7,9.375,35.625,1
88,false,61,7cttebe5hzo2kscvv4pim4jj,false,1445,7,4,1,4,9.625,35.625,1
89,false,61,7cttebe5hzo2kscvv4pim4jj,false,1643,1,4,0,1,10.125,35.625,1
90,false,61,7cttebe5hzo2kscvv4pim4jj,false,8294,8,1,1,1,10.625,35.625,1
91,false,61,7cttebe5hzo2kscvv4pim4jj,false,2948,6,7,0,6,10.958333333333334,35.625,1
92,false,61,7cttebe5hzo2kscvv4pim4jj,false,2967,5,4,0,5,11.458333333333334,35.625,1
93,false,61,7cttebe5hzo2kscvv4pim4jj,false,1302,0,8,1,8,11.708333333333334,35.625,1
94,false,61,7cttebe5hzo2kscvv4pim4jj,false,7666,2,6,0,2,12.5,35.625,1
95,false,61,7cttebe5hzo2kscvv4pim4jj,false,1853,9,5,1,5,13.0,35.625,1
96,false,61,7cttebe5hzo2kscvv4pim4jj,false,2382,5,8,0,5,13.5,35.625,1
97,false,61,7cttebe5hzo2kscvv4pim4jj,false,972,1,0,1,0,14.5,35.625,1
98,false,61,7cttebe5hzo2kscvv4pim4jj,false,1928,0,9,0,0,15.5,35.625,1
99,false,61,7cttebe5hzo2kscvv4pim4jj,false,1021,2,8,1,8,15.75,35.625,1
100,false,61,7cttebe5hzo2kscvv4pim4jj,false,3072,1,7,0,1,16.25,35.625,1
101,false,61,7cttebe5hzo2kscvv4pim4jj,false,4819,4,5,1,5,17.5,35.625,1
102,false,61,7cttebe5hzo2kscvv4pim4jj,false,3137,4,6,0,4,17.75,35.625,1
103,false,61,7cttebe5hzo2kscvv4pim4jj,false,1366,0,6,0,0,18.75,35.625,1
104,false,61,7cttebe5hzo2kscvv4pim4jj,false,740,8,4,1,4,19.0,35.625,1
105,false,61,7cttebe5hzo2kscvv4pim4jj,false,976,1,8,0,1,19.5,35.625,1
106,false,61,7cttebe5hzo2kscvv4pim4jj,false,1670,9,6,1,6,19.833333333333332,35.625,1
107,false,61,7cttebe5hzo2kscvv4pim4jj,false,742,7,1,0,7,20.208333333333332,35.625,1
108,false,61,7cttebe5hzo2kscvv4pim4jj,false,2356,5,1,1,1,21.5,35.625,1
109,false,61,7cttebe5hzo2kscvv4pim4jj,false,4999,1,2,1,2,22.0,35.625,1
110,false,61,7cttebe5hzo2kscvv4pim4jj,false,1722,8,2,0,8,22.25,35.625,1
111,false,61,7cttebe5hzo2kscvv4pim4jj,false,869,7,6,1,6,22.583333333333332,35.625,1
112,false,61,7cttebe5hzo2kscvv4pim4jj,false,892,5,7,1,7,22.958333333333332,35.625,1
113,false,61,7cttebe5hzo2kscvv4pim4jj,false,3102,2,4,1,4,23.208333333333332,35.625,1
